3.261770709621067965e-01,9.516000151634216309e-01
5.653075898451772607e-01,9.607999920845031738e-01
9.056461272847721178e-01,9.380999803543090820e-01
8.559224854689081452e-01,9.463000297546386719e-01
8.344185665802235086e-01,9.460999965667724609e-01
8.918736254387715778e-01,9.366000294685363770e-01
5.438566655706376096e-01,9.531000256538391113e-01
4.749075411496537225e-01,9.309999942779541016e-01
8.061166596591864408e-01,9.455999732017517090e-01
3.017031997028684076e-01,9.462000131607055664e-01
2.824570412523227381e-01,9.578999876976013184e-01
2.932780133358391383e-01,9.487000107765197754e-01
6.326706637957241197e-01,9.552000164985656738e-01
3.818538564290155923e-01,9.424999952316284180e-01
9.572958109481944922e-01,9.419000148773193359e-01
5.305786552814779622e-01,9.527000188827514648e-01
4.596831370808135420e-01,9.415000081062316895e-01
1.361496072088268505e-01,9.419999718666076660e-01
8.754584115766134156e-01,9.390000104904174805e-01
9.082015142549438869e-01,9.230999946594238281e-01
3.599002679584506481e-02,9.487000107765197754e-01
5.352619104683489226e-01,9.532999992370605469e-01
5.118062879465172799e-01,9.194999933242797852e-01
4.997128631353868755e-01,9.513999819755554199e-01
4.098287805685243423e-01,9.488000273704528809e-01
4.477602101808196844e-01,9.516000151634216309e-01
7.908815594645934866e-02,9.447000026702880859e-01
6.952167247033302910e-02,9.053999781608581543e-01
5.374977051966911556e-02,9.499999880790710449e-01
8.779064106420580993e-01,9.282000064849853516e-01
9.358318130167750937e-01,9.388999938964843750e-01
3.681198111178795029e-01,9.315000176429748535e-01
3.734758674194290640e-01,9.563999772071838379e-01
8.913655060996006352e-01,9.455000162124633789e-01
5.793753934504869418e-01,9.361000061035156250e-01
6.138196759829253057e-01,9.527999758720397949e-01
2.497818424133179116e-01,9.492999911308288574e-01
1.848160112074578310e-01,9.524000287055969238e-01
2.311030739305662829e-01,9.469000101089477539e-01
5.300024022615900110e-01,9.352999925613403320e-01
9.714152681300184389e-01,9.178000092506408691e-01
3.886880669535490718e-01,9.451000094413757324e-01
8.798928633234335273e-01,9.212999939918518066e-01
3.104959163692613267e-01,9.485999941825866699e-01
2.450616369575242537e-01,9.401000142097473145e-01
9.484943261989620122e-01,9.305999875068664551e-01
9.818951849141968058e-01,9.320999979972839355e-01
5.172136167570990928e-01,9.538000226020812988e-01
2.532282382255145459e-01,9.580000042915344238e-01
8.209224484019297385e-01,9.344000220298767090e-01
3.582742488880380494e-01,9.459000229835510254e-01
1.672949287901391857e-01,9.377999901771545410e-01
4.730218613488108570e-01,9.190000295639038086e-01
2.083987445186601395e-01,9.333999752998352051e-01
3.395480497700439360e-01,9.434999823570251465e-01
7.399000821796425376e-01,9.430999755859375000e-01
6.630540511561494599e-01,9.470999836921691895e-01
8.768441966400886134e-02,9.542000293731689453e-01
2.105550161024630773e-01,9.379000067710876465e-01
2.570184654542173597e-02,9.502000212669372559e-01
3.154305380844247830e-01,9.427000284194946289e-01
7.568719397079037847e-03,9.614999890327453613e-01
6.575423107574595027e-01,9.502999782562255859e-01
9.191923050137693618e-01,9.359999895095825195e-01
2.018757015597794080e-01,9.501000046730041504e-01
6.442715111395366234e-01,9.138000011444091797e-01
9.566174631765831382e-01,9.416999816894531250e-01
8.068188981019739359e-01,9.287999868392944336e-01
2.959905943745109180e-01,9.528999924659729004e-01
2.459760020572990813e-01,9.347000122070312500e-01
4.849862562299770419e-01,9.437000155448913574e-01
9.308133592875191820e-01,9.510999917984008789e-01
7.604315176383024122e-01,9.426000118255615234e-01
3.714237786174445777e-01,9.300000071525573730e-01
9.694758781857126806e-02,9.423000216484069824e-01
5.468645302386345719e-01,9.312999844551086426e-01
9.069551048878748967e-01,9.330000281333923340e-01
5.332292481192949518e-01,9.602000117301940918e-01
5.803368713313762361e-01,9.452999830245971680e-01
1.406155633929319082e-01,9.593999981880187988e-01
1.845585182857403250e-01,8.375999927520751953e-01
5.172823713358499775e-01,9.477000236511230469e-01
5.350421740847683960e-01,9.438999891281127930e-01
9.742372919131784270e-01,9.296000003814697266e-01
3.540797414930606513e-01,9.322999715805053711e-01
8.673715583710976951e-01,8.338000178337097168e-01
6.786983789243744569e-01,9.315999746322631836e-01
7.337520731652336092e-01,9.269999861717224121e-01
2.421377229414020116e-01,9.564999938011169434e-01
3.959264740782942882e-01,9.495000243186950684e-01
9.983367623741256081e-01,8.779000043869018555e-01
6.223378223898879957e-01,9.430000185966491699e-01
5.794103459730187700e-01,9.448000192642211914e-01
6.471305214775964210e-01,9.494000077247619629e-01
8.241905262716419100e-01,9.534000158309936523e-01
2.266242582422900442e-01,9.438999891281127930e-01
6.887283470615609415e-01,8.960000276565551758e-01
2.117667071407283164e-01,9.337999820709228516e-01
4.358319741370880740e-01,9.620000123977661133e-01
9.502852539358219719e-02,9.223999977111816406e-01
