1.046685082154236168e-01,5.274999737739562988e-01
6.084280212391847131e-01,5.177000164985656738e-01
7.845260836495477896e-01,5.037999749183654785e-01
6.948132961547148767e-02,5.274000167846679688e-01
3.675886989775425384e-01,5.198000073432922363e-01
5.572140326049782599e-01,5.207999944686889648e-01
8.416245116989623520e-01,5.121999979019165039e-01
9.315069822378355680e-01,4.954000115394592285e-01
1.350882453911010916e-01,5.259000062942504883e-01
9.676558754301228804e-01,5.027999877929687500e-01
